job_title,experience_level,employment_type,work_models,work_year,employee_residence,salary,salary_currency,salary_in_usd,company_location,company_size,job_title_encoded,experience_level_encoded,employment_type_encoded,work_models_encoded,employee_residence_encoded,salary_currency_encoded,company_location_encoded,company_size_encoded
8,2,2,1,2023,83,112400,20,112400,72,1,8,2,2,1,83,20,72,1
43,2,2,1,2023,83,70000,7,86128,72,1,43,2,2,1,83,7,72,1
43,2,2,1,2023,83,65000,7,79976,72,1,43,2,2,1,83,7,72,1
30,0,2,2,2023,83,144000,7,177177,72,0,30,0,2,2,83,7,72,0
36,3,2,1,2023,83,106400,20,106400,72,1,36,3,2,1,83,20,72,1
36,3,2,1,2023,83,81800,20,81800,72,1,36,3,2,1,83,20,72,1
36,3,2,2,2023,83,140000,20,140000,72,1,36,3,2,2,83,20,72,1
36,3,2,2,2023,83,100000,20,100000,72,1,36,3,2,2,83,20,72,1
36,2,2,1,2023,83,80000,7,98432,72,1,36,2,2,1,83,7,72,1
9,3,2,0,2023,83,325000,7,399880,72,0,9,3,2,0,83,7,72,0
126,2,2,0,2023,83,280000,20,280000,72,0,126,2,2,0,83,20,72,0
36,3,2,1,2023,83,155000,20,155000,72,1,36,3,2,1,83,20,72,1
36,3,2,1,2023,83,120000,20,120000,72,1,36,3,2,1,83,20,72,1
101,3,2,1,2023,83,165400,20,165400,72,1,101,3,2,1,83,20,72,1
101,3,2,1,2023,83,127300,20,127300,72,1,101,3,2,1,83,20,72,1
100,3,2,1,2023,83,237400,20,237400,72,1,100,3,2,1,83,20,72,1
100,3,2,1,2023,83,132870,20,132870,72,1,100,3,2,1,83,20,72,1
46,2,2,2,2023,83,62000,7,76284,72,1,46,2,2,2,83,7,72,1
36,2,2,1,2023,83,94100,20,94100,72,1,36,2,2,1,83,20,72,1
36,2,2,1,2023,83,72400,20,72400,72,1,36,2,2,1,83,20,72,1
46,3,2,1,2023,83,146100,20,146100,72,1,46,3,2,1,83,20,72,1
46,3,2,1,2023,83,112400,20,112400,72,1,46,3,2,1,83,20,72,1
84,1,2,1,2023,83,200000,7,246080,72,1,84,1,2,1,83,7,72,1
84,1,2,1,2023,83,165000,7,203016,72,1,84,1,2,1,83,7,72,1
89,1,2,2,2023,83,110000,7,135344,72,1,89,1,2,2,83,7,72,1
33,3,2,1,2023,83,245000,20,245000,72,1,33,3,2,1,83,20,72,1
33,3,2,1,2023,83,210000,20,210000,72,1,33,3,2,1,83,20,72,1
8,3,2,2,2023,83,152900,20,152900,72,1,8,3,2,2,83,20,72,1
8,3,2,2,2023,83,117700,20,117700,72,1,8,3,2,2,83,20,72,1
46,2,2,1,2023,83,120000,7,147648,72,1,46,2,2,1,83,7,72,1
46,2,2,1,2023,83,100000,7,123040,72,1,46,2,2,1,83,7,72,1
8,2,2,1,2023,83,50000,7,61520,72,1,8,2,2,1,83,7,72,1
36,3,2,1,2023,83,189400,20,189400,72,1,36,3,2,1,83,20,72,1
36,3,2,1,2023,83,131685,20,131685,72,1,36,3,2,1,83,20,72,1
36,3,2,2,2023,83,172000,20,172000,72,1,36,3,2,2,83,20,72,1
14,2,2,0,2023,83,120000,20,120000,72,1,14,2,2,0,83,20,72,1
73,3,2,2,2023,83,172800,20,172800,72,1,73,3,2,2,83,20,72,1
73,3,2,2,2023,83,110000,20,110000,72,1,73,3,2,2,83,20,72,1
56,3,2,1,2023,83,144000,20,144000,72,1,56,3,2,1,83,20,72,1
56,3,2,1,2023,83,77000,20,77000,72,1,56,3,2,1,83,20,72,1
54,2,2,1,2023,83,90000,7,110736,72,1,54,2,2,1,83,7,72,1
54,2,2,1,2023,83,45000,7,55368,72,1,54,2,2,1,83,7,72,1
73,3,2,1,2023,83,177300,20,177300,72,1,73,3,2,1,83,20,72,1
73,3,2,1,2023,83,136300,20,136300,72,1,73,3,2,1,83,20,72,1
46,2,2,1,2023,83,90000,7,110736,72,1,46,2,2,1,83,7,72,1
46,2,2,1,2023,83,70000,7,86128,72,1,46,2,2,1,83,7,72,1
8,3,2,1,2023,83,289800,20,289800,72,1,8,3,2,1,83,20,72,1
8,3,2,1,2023,83,214000,20,214000,72,1,8,3,2,1,83,20,72,1
19,2,2,1,2023,83,75000,7,92280,72,1,19,2,2,1,83,7,72,1
19,2,2,1,2023,83,40000,7,49216,72,1,19,2,2,1,83,7,72,1
8,2,2,1,2023,83,350000,7,430640,72,1,8,2,2,1,83,7,72,1
8,3,2,2,2023,83,143200,20,143200,72,1,8,3,2,2,83,20,72,1
36,2,2,1,2023,83,38000,7,46755,72,1,36,2,2,1,83,7,72,1
36,2,2,1,2023,83,35000,7,43064,72,1,36,2,2,1,83,7,72,1
73,2,2,1,2023,83,55000,7,67672,72,1,73,2,2,1,83,7,72,1
86,2,2,2,2023,83,70000,7,86128,72,1,86,2,2,2,83,7,72,1
86,2,2,2,2023,83,47500,7,58444,72,1,86,2,2,2,83,7,72,1
126,2,2,1,2023,83,161200,7,198340,72,1,126,2,2,1,83,7,72,1
126,2,2,1,2023,83,84570,7,104055,72,1,126,2,2,1,83,7,72,1
73,2,2,1,2023,83,65000,7,79976,72,1,73,2,2,1,83,7,72,1
73,2,2,1,2023,83,90000,7,110736,72,1,73,2,2,1,83,7,72,1
46,2,2,2,2023,83,70000,7,86128,72,1,46,2,2,2,83,7,72,1
46,2,2,2,2023,83,47500,7,58444,72,1,46,2,2,2,83,7,72,1
100,3,2,1,2023,83,161000,7,198094,72,1,100,3,2,1,83,7,72,1
100,3,2,1,2023,83,83300,7,102492,72,1,100,3,2,1,83,7,72,1
46,3,2,1,2023,83,112700,7,138666,72,1,46,3,2,1,83,7,72,1
46,3,2,1,2023,83,83300,7,102492,72,1,46,3,2,1,83,7,72,1
36,2,2,2,2023,83,65000,7,79976,72,1,36,2,2,2,83,7,72,1
36,2,2,2,2023,83,36050,7,44356,72,1,36,2,2,2,83,7,72,1
46,2,2,1,2023,83,105000,7,129192,72,1,46,2,2,1,83,7,72,1
46,2,2,1,2023,83,85000,7,104584,72,1,46,2,2,1,83,7,72,1
53,3,2,1,2023,83,60027,7,73857,72,1,53,3,2,1,83,7,72,1
53,3,2,1,2023,83,44737,7,55044,72,1,53,3,2,1,83,7,72,1
90,1,2,1,2023,83,131899,7,162288,72,1,90,1,2,1,83,7,72,1
90,1,2,1,2023,83,104891,7,129058,72,1,90,1,2,1,83,7,72,1
46,2,2,2,2023,83,95000,7,116888,72,0,46,2,2,2,83,7,72,0
69,2,2,1,2023,83,60000,7,73824,72,1,69,2,2,1,83,7,72,1
69,2,2,1,2023,83,50000,7,61520,72,1,69,2,2,1,83,7,72,1
100,2,2,2,2023,83,40000,7,49216,72,1,100,2,2,2,83,7,72,1
125,0,2,2,2023,83,120000,20,120000,72,1,125,0,2,2,83,20,72,1
125,0,2,2,2023,83,60000,20,60000,72,1,125,0,2,2,83,20,72,1
20,3,2,2,2023,83,124999,7,153799,72,0,20,3,2,2,83,7,72,0
36,2,2,1,2023,83,90000,7,110736,72,1,36,2,2,1,83,7,72,1
36,2,2,1,2023,83,70000,7,86128,72,1,36,2,2,1,83,7,72,1
100,2,2,1,2023,83,100000,7,123040,72,1,100,2,2,1,83,7,72,1
100,2,2,1,2023,83,80000,7,98432,72,1,100,2,2,1,83,7,72,1
100,2,2,1,2023,83,120000,7,147648,72,1,100,2,2,1,83,7,72,1
46,2,2,2,2023,83,52000,7,63980,72,1,46,2,2,2,83,7,72,1
73,3,2,1,2023,83,185000,20,185000,72,1,73,3,2,1,83,20,72,1
73,3,2,1,2023,83,120250,20,120250,72,1,73,3,2,1,83,20,72,1
36,2,2,1,2023,83,65000,7,79976,72,1,36,2,2,1,83,7,72,1
36,2,2,1,2023,83,36050,7,44356,72,1,36,2,2,1,83,7,72,1
105,2,2,1,2023,83,60000,7,73824,72,0,105,2,2,1,83,7,72,0
100,2,2,1,2023,83,89700,7,110367,72,1,100,2,2,1,83,7,72,1
100,2,2,1,2023,83,55250,7,67979,72,1,100,2,2,1,83,7,72,1
100,2,2,2,2023,83,62000,7,76284,72,1,100,2,2,2,83,7,72,1
100,2,2,2,2023,83,52000,7,63980,72,1,100,2,2,2,83,7,72,1
100,2,2,2,2023,83,48000,7,59059,72,1,100,2,2,2,83,7,72,1
100,2,2,2,2023,83,38000,7,46755,72,1,100,2,2,2,83,7,72,1
1,3,2,0,2023,27,150000,6,161952,22,1,1,3,2,0,27,6,22,1
46,2,2,2,2023,27,53000,6,57223,22,1,46,2,2,2,27,6,22,1
46,2,2,2,2023,27,48000,6,51824,22,1,46,2,2,2,27,6,22,1
46,2,2,0,2023,27,75000,6,80976,22,1,46,2,2,0,27,6,22,1
4,3,2,2,2023,12,120000,20,120000,22,1,4,3,2,2,12,20,22,1
46,2,2,2,2023,27,110000,20,110000,22,1,46,2,2,2,27,20,22,1
46,2,2,2,2023,27,90000,20,90000,22,1,46,2,2,2,27,20,22,1
125,0,2,1,2023,27,30000,6,32390,22,1,125,0,2,1,27,6,22,1
109,2,2,2,2023,27,70000,20,70000,22,1,109,2,2,2,27,20,22,1
109,2,2,2,2023,27,40000,20,40000,22,1,109,2,2,2,27,20,22,1
46,2,2,2,2023,27,65000,6,70179,22,1,46,2,2,2,27,6,22,1
46,2,2,2,2023,27,60000,6,64781,22,1,46,2,2,2,27,6,22,1
100,3,2,1,2023,27,225000,20,225000,22,1,100,3,2,1,27,20,22,1
100,3,2,1,2023,27,199000,20,199000,22,1,100,3,2,1,27,20,22,1
125,3,2,1,2023,27,225000,20,225000,22,1,125,3,2,1,27,20,22,1
125,3,2,1,2023,27,168000,20,168000,22,1,125,3,2,1,27,20,22,1
44,3,2,0,2023,27,50000,6,53984,22,2,44,3,2,0,27,6,22,2
73,2,2,0,2023,27,60000,6,64781,22,1,73,2,2,0,27,6,22,1
73,2,2,0,2023,27,40000,20,40000,22,0,73,2,2,0,27,20,22,0
101,3,2,2,2023,27,100000,6,107968,22,1,101,3,2,2,27,6,22,1
101,3,2,2,2023,27,70000,6,75577,22,1,101,3,2,2,27,6,22,1
10,3,2,2,2023,5,100000,0,67635,21,1,10,3,2,2,5,0,21,1
1,2,2,1,2023,26,100000,17,74883,21,1,1,2,2,1,26,17,21,1
73,3,2,1,2023,74,60000,6,64781,65,1,73,3,2,1,74,6,65,1
73,3,2,1,2023,74,38000,6,41027,65,1,73,3,2,1,74,6,65,1
73,0,2,1,2023,74,40000,6,43187,65,1,73,0,2,1,74,6,65,1
73,0,2,1,2023,74,29000,6,31310,65,1,73,0,2,1,74,6,65,1
73,3,2,1,2023,74,45000,6,48585,65,1,73,3,2,1,74,6,65,1
73,3,2,1,2023,74,36000,6,38868,65,1,73,3,2,1,74,6,65,1
73,2,2,2,2023,74,60000,6,64781,65,0,73,2,2,2,74,6,65,0
2,2,2,2,2023,74,30390,6,32811,65,0,2,2,2,2,74,6,65,0
100,2,2,2,2023,74,36000,6,38868,65,0,100,2,2,2,74,6,65,0
2,3,2,2,2023,74,60000,6,64781,65,1,2,3,2,2,74,6,65,1
124,3,2,2,2023,74,49500,6,53444,65,1,124,3,2,2,74,6,65,1
124,3,2,2,2023,74,41818,6,45150,65,1,124,3,2,2,74,6,65,1
119,3,2,2,2023,74,85000,6,91773,65,1,119,3,2,2,74,6,65,1
46,3,2,2,2023,74,72000,6,77737,65,1,46,3,2,2,74,6,65,1
46,3,2,2,2023,74,59565,6,64311,65,1,46,3,2,2,74,6,65,1
73,3,2,2,2023,74,66000,6,71259,65,1,73,3,2,2,74,6,65,1
46,0,2,2,2023,74,38000,6,41027,65,0,46,0,2,2,74,6,65,0
46,2,2,2,2023,74,75000,6,80976,65,1,46,2,2,2,74,6,65,1
46,2,2,2,2023,74,62000,6,66940,65,1,46,2,2,2,74,6,65,1
115,3,2,2,2023,74,69500,6,75038,65,1,115,3,2,2,74,6,65,1
115,3,2,2,2023,74,60000,6,64781,65,1,115,3,2,2,74,6,65,1
120,3,2,2,2023,74,80000,6,86374,65,0,120,3,2,2,74,6,65,0
21,2,2,2,2023,74,45000,6,48585,65,1,21,2,2,2,74,6,65,1
22,0,2,1,2023,74,20000,6,21593,65,1,22,0,2,1,74,6,65,1
73,2,2,1,2023,74,55000,6,59382,65,1,73,2,2,1,74,6,65,1
73,2,2,1,2023,74,45000,6,48585,65,1,73,2,2,1,74,6,65,1
6,2,2,0,2023,74,36000,6,38868,65,0,6,2,2,0,74,6,65,0
36,3,2,2,2023,74,52000,6,56143,65,1,36,3,2,2,74,6,65,1
36,3,2,2,2023,74,48000,6,51824,65,1,36,3,2,2,74,6,65,1
126,3,2,1,2023,74,253750,20,253750,65,1,126,3,2,1,74,20,65,1
126,3,2,1,2023,74,169200,20,169200,65,1,126,3,2,1,74,20,65,1
46,2,2,2,2023,74,55000,6,59382,65,1,46,2,2,2,74,6,65,1
36,3,2,1,2023,74,48000,6,51824,65,1,36,3,2,1,74,6,65,1
36,3,2,1,2023,74,38000,6,41027,65,1,36,3,2,1,74,6,65,1
46,2,2,2,2023,74,95000,20,95000,65,1,46,2,2,2,74,20,65,1
46,2,2,2,2023,74,80000,20,80000,65,1,46,2,2,2,74,20,65,1
36,2,2,1,2023,25,49200,6,53120,20,1,36,2,2,1,25,6,20,1
36,2,2,1,2023,25,31200,6,33686,20,1,36,2,2,1,25,6,20,1
36,2,2,1,2023,25,36000,6,38868,20,1,36,2,2,1,25,6,20,1
36,3,2,1,2023,25,49200,6,53120,20,1,36,3,2,1,25,6,20,1
36,3,2,1,2023,25,36000,6,38868,20,1,36,3,2,1,25,6,20,1
46,3,2,1,2023,25,52800,6,57007,20,1,46,3,2,1,25,6,20,1
46,3,2,1,2023,25,40800,6,44051,20,1,46,3,2,1,25,6,20,1
73,3,2,0,2023,19,59000,6,63701,20,0,73,3,2,0,19,6,20,0
73,0,2,2,2023,23,16000,20,16000,18,0,73,0,2,2,23,20,18,0
116,2,2,2,2023,62,60000,6,64781,17,0,116,2,2,2,62,6,17,0
73,2,2,2,2023,29,56000,6,60462,23,0,73,2,2,2,29,6,23,0
97,3,2,1,2023,29,275000,20,275000,23,1,97,3,2,1,29,20,23,1
97,3,2,1,2023,29,121200,20,121200,23,1,97,3,2,1,29,20,23,1
44,2,2,0,2023,29,88000,6,95012,23,0,44,2,2,0,29,6,23,0
36,2,2,0,2023,29,39000,6,42107,23,1,36,2,2,0,29,6,23,1
2,0,2,2,2023,18,35000,20,35000,23,1,2,0,2,2,18,20,23,1
6,3,2,0,2023,29,60000,6,64781,23,0,6,3,2,0,29,6,23,0
46,3,2,2,2023,29,100000,6,107968,23,1,46,3,2,2,29,6,23,1
46,3,2,2,2023,29,83913,6,90599,23,1,46,3,2,2,29,6,23,1
10,3,2,1,2023,29,60000,6,64781,23,0,10,3,2,1,29,6,23,0
46,3,2,0,2023,29,72000,6,77737,23,0,46,3,2,0,29,6,23,0
100,3,2,0,2023,29,105000,6,113366,23,0,100,3,2,0,29,6,23,0
100,3,2,2,2023,29,189000,6,204060,23,1,100,3,2,2,29,6,23,1
100,3,2,2,2023,29,130000,6,140358,23,1,100,3,2,2,29,6,23,1
36,2,2,0,2023,29,55000,6,59382,23,0,36,2,2,0,29,6,23,0
12,0,2,2,2023,35,4000000,11,48644,23,0,12,0,2,2,35,11,23,0
46,3,2,1,2023,29,204500,20,204500,23,1,46,3,2,1,29,20,23,1
46,3,2,1,2023,29,142200,20,142200,23,1,46,3,2,1,29,20,23,1
6,2,2,2,2023,29,120000,20,120000,23,1,6,2,2,2,29,20,23,1
125,3,2,1,2023,29,275000,20,275000,23,1,125,3,2,1,29,20,23,1
125,3,2,1,2023,29,174000,20,174000,23,1,125,3,2,1,29,20,23,1
11,2,2,2,2023,35,65000,6,70179,23,2,11,2,2,2,35,6,23,2
12,0,2,0,2023,29,40000,6,43187,23,1,12,0,2,0,29,6,23,1
73,2,2,2,2023,6,56000,6,60462,23,1,73,2,2,2,6,6,23,1
83,3,2,1,2023,29,115000,6,124163,23,0,83,3,2,1,29,6,23,0
1,0,2,2,2023,29,200000,6,215936,23,0,1,0,2,2,29,6,23,0
17,3,2,2,2023,29,67000,6,72338,23,1,17,3,2,2,29,6,23,1
1,0,2,1,2023,29,60000,6,64781,23,1,1,0,2,1,29,6,23,1
125,3,2,2,2023,29,100000,6,107968,23,2,125,3,2,2,29,6,23,2
125,3,2,2,2023,29,80000,6,86374,23,2,125,3,2,2,29,6,23,2
100,3,2,1,2023,29,275000,20,275000,23,1,100,3,2,1,29,20,23,1
100,3,2,1,2023,29,174000,20,174000,23,1,100,3,2,1,29,20,23,1
46,0,2,2,2023,29,25000,6,26992,23,0,46,0,2,2,29,6,23,0
70,3,2,0,2023,61,100000,6,107968,16,0,70,3,2,0,61,6,16,0
100,3,2,1,2023,16,90000,20,90000,14,1,100,3,2,1,16,20,14,1
100,3,2,1,2023,16,70000,20,70000,14,1,100,3,2,1,16,20,14,1
46,2,2,1,2023,16,131000,20,131000,14,1,46,2,2,1,16,20,14,1
46,2,2,1,2023,16,88000,20,88000,14,1,46,2,2,1,16,20,14,1
46,2,2,2,2023,16,72000,20,72000,14,1,46,2,2,2,16,20,14,1
46,2,2,2,2023,16,60000,20,60000,14,1,46,2,2,2,16,20,14,1
36,3,2,2,2023,16,84000,20,84000,14,1,36,3,2,2,16,20,14,1
36,3,2,2,2023,16,60000,20,60000,14,1,36,3,2,2,16,20,14,1
46,3,2,2,2023,16,72000,20,72000,14,1,46,3,2,2,16,20,14,1
46,3,2,2,2023,16,60000,20,60000,14,1,46,3,2,2,16,20,14,1
53,3,2,1,2023,16,65000,20,65000,14,1,53,3,2,1,16,20,14,1
53,3,2,1,2023,16,48000,20,48000,14,1,53,3,2,1,16,20,14,1
5,0,2,2,2023,35,2000000,11,24322,67,0,5,0,2,2,35,11,67,0
68,0,2,0,2023,76,95000,3,104024,67,2,68,0,2,0,76,3,67,2
73,0,2,0,2023,76,112000,3,122638,67,0,73,0,2,0,76,3,67,0
36,3,2,2,2023,13,45000,7,55368,11,1,36,3,2,2,13,7,11,1
36,3,2,2,2023,13,35000,7,43064,11,1,36,3,2,2,13,7,11,1
46,2,2,2,2023,12,152000,20,152000,10,1,46,2,2,2,12,20,10,1
46,2,2,2,2023,12,99000,20,99000,10,1,46,2,2,2,12,20,10,1
46,3,2,2,2023,12,210000,20,210000,10,1,46,3,2,2,12,20,10,1
46,3,2,2,2023,12,160000,20,160000,10,1,46,3,2,2,12,20,10,1
100,3,2,1,2023,12,207700,20,207700,10,1,100,3,2,1,12,20,10,1
100,3,2,1,2023,12,133700,20,133700,10,1,100,3,2,1,12,20,10,1
73,3,2,1,2023,12,185000,20,185000,10,1,73,3,2,1,12,20,10,1
73,3,2,1,2023,12,152000,20,152000,10,1,73,3,2,1,12,20,10,1
46,2,2,2,2023,12,220000,20,220000,10,1,46,2,2,2,12,20,10,1
46,2,2,2,2023,12,190000,20,190000,10,1,46,2,2,2,12,20,10,1
46,3,2,2,2023,12,151000,20,151000,10,1,46,3,2,2,12,20,10,1
46,3,2,2,2023,12,95000,20,95000,10,1,46,3,2,2,12,20,10,1
46,2,2,1,2023,12,127900,20,127900,10,1,46,2,2,1,12,20,10,1
46,2,2,1,2023,12,85300,20,85300,10,1,46,2,2,1,12,20,10,1
50,3,2,2,2023,12,175000,20,175000,10,1,50,3,2,2,12,20,10,1
50,3,2,2,2023,12,150000,20,150000,10,1,50,3,2,2,12,20,10,1
43,3,2,2,2023,12,208000,2,154101,10,1,43,3,2,2,12,2,10,1
43,3,2,2,2023,12,136000,2,100758,10,1,43,3,2,2,12,2,10,1
8,3,2,1,2023,12,130000,20,130000,10,1,8,3,2,1,12,20,10,1
8,3,2,1,2023,12,110000,20,110000,10,1,8,3,2,1,12,20,10,1
23,0,2,1,2023,12,91875,20,91875,10,1,23,0,2,1,12,20,10,1
23,0,2,1,2023,12,55125,20,55125,10,1,23,0,2,1,12,20,10,1
8,2,2,2,2023,12,190000,20,190000,10,1,8,2,2,2,12,20,10,1
8,2,2,2,2023,12,150000,20,150000,10,1,8,2,2,2,12,20,10,1
100,3,2,1,2023,12,266500,20,266500,10,1,100,3,2,1,12,20,10,1
100,3,2,1,2023,12,144400,20,144400,10,1,100,3,2,1,12,20,10,1
82,3,2,2,2023,12,409500,2,303387,10,1,82,3,2,2,12,2,10,1
82,3,2,2,2023,12,135000,2,100017,10,1,82,3,2,2,12,2,10,1
100,3,2,1,2023,12,306400,20,306400,10,1,100,3,2,1,12,20,10,1
100,3,2,1,2023,12,168700,20,168700,10,1,100,3,2,1,12,20,10,1
100,3,2,2,2023,12,226700,20,226700,10,1,100,3,2,2,12,20,10,1
100,3,2,2,2023,12,151100,20,151100,10,1,100,3,2,2,12,20,10,1
73,3,2,2,2023,12,158500,20,158500,10,1,73,3,2,2,12,20,10,1
73,3,2,2,2023,12,115000,20,115000,10,1,73,3,2,2,12,20,10,1
100,3,2,1,2023,12,216600,20,216600,10,1,100,3,2,1,12,20,10,1
36,3,2,2,2023,12,143000,20,143000,10,1,36,3,2,2,12,20,10,1
36,3,2,2,2023,12,78000,20,78000,10,1,36,3,2,2,12,20,10,1
46,2,2,1,2023,12,142000,20,142000,10,1,46,2,2,1,12,20,10,1
46,2,2,1,2023,12,102200,20,102200,10,1,46,2,2,1,12,20,10,1
2,2,0,2,2023,20,50000,20,50000,10,0,2,2,0,2,20,20,10,0
43,3,2,2,2023,12,190000,20,190000,10,1,43,3,2,2,12,20,10,1
43,3,2,2,2023,12,107500,20,107500,10,1,43,3,2,2,12,20,10,1
73,3,2,1,2023,12,156100,20,156100,10,1,73,3,2,1,12,20,10,1
73,3,2,1,2023,12,100400,20,100400,10,1,73,3,2,1,12,20,10,1
46,3,2,2,2023,12,120000,20,120000,10,1,46,3,2,2,12,20,10,1
73,3,2,2,2023,12,166000,20,166000,10,1,73,3,2,2,12,20,10,1
73,3,2,2,2023,12,104000,20,104000,10,1,73,3,2,2,12,20,10,1
36,3,2,1,2023,12,120000,20,120000,10,1,36,3,2,1,12,20,10,1
36,3,2,1,2023,12,105000,20,105000,10,1,36,3,2,1,12,20,10,1
26,3,2,1,2023,12,143000,20,143000,10,1,26,3,2,1,12,20,10,1
26,3,2,1,2023,12,127000,20,127000,10,1,26,3,2,1,12,20,10,1
100,3,2,1,2023,12,192000,20,192000,10,1,100,3,2,1,12,20,10,1
100,3,2,1,2023,12,124000,20,124000,10,1,100,3,2,1,12,20,10,1
46,3,2,1,2023,12,148500,20,148500,10,1,46,3,2,1,12,20,10,1
46,3,2,1,2023,12,82500,20,82500,10,1,46,3,2,1,12,20,10,1
46,2,2,1,2023,12,148500,20,148500,10,1,46,2,2,1,12,20,10,1
46,2,2,1,2023,12,82500,20,82500,10,1,46,2,2,1,12,20,10,1
23,2,2,1,2023,12,80750,20,80750,10,1,23,2,2,1,12,20,10,1
23,2,2,1,2023,12,48450,20,48450,10,1,23,2,2,1,12,20,10,1
46,3,2,1,2023,12,243000,20,243000,10,1,46,3,2,1,12,20,10,1
46,3,2,1,2023,12,152000,20,152000,10,1,46,3,2,1,12,20,10,1
73,3,2,1,2023,12,155000,20,155000,10,1,73,3,2,1,12,20,10,1
73,3,2,1,2023,12,105000,20,105000,10,1,73,3,2,1,12,20,10,1
46,2,2,1,2023,12,275000,20,275000,10,1,46,2,2,1,12,20,10,1
46,2,2,1,2023,12,243000,20,243000,10,1,46,2,2,1,12,20,10,1
73,2,2,2,2023,12,130000,2,96313,10,2,73,2,2,2,12,2,10,2
73,3,2,2,2023,12,230000,20,230000,10,1,73,3,2,2,12,20,10,1
73,3,2,2,2023,12,153000,20,153000,10,1,73,3,2,2,12,20,10,1
73,3,2,2,2023,12,238000,20,238000,10,1,73,3,2,2,12,20,10,1
73,3,2,2,2023,12,156000,20,156000,10,1,73,3,2,2,12,20,10,1
36,3,2,1,2023,12,168000,20,168000,10,1,36,3,2,1,12,20,10,1
36,3,2,1,2023,12,112000,20,112000,10,1,36,3,2,1,12,20,10,1
107,3,2,1,2023,12,204500,20,204500,10,1,107,3,2,1,12,20,10,1
107,3,2,1,2023,12,142200,20,142200,10,1,107,3,2,1,12,20,10,1
100,3,2,2,2023,12,150000,20,150000,10,1,100,3,2,2,12,20,10,1
100,3,2,2,2023,12,95000,20,95000,10,1,100,3,2,2,12,20,10,1
23,2,2,1,2023,12,100631,20,100631,10,1,23,2,2,1,12,20,10,1
23,2,2,1,2023,12,80505,20,80505,10,1,23,2,2,1,12,20,10,1
36,3,2,2,2023,12,129000,20,129000,10,1,36,3,2,2,12,20,10,1
36,3,2,2,2023,12,95000,20,95000,10,1,36,3,2,2,12,20,10,1
46,3,2,2,2023,12,148500,2,110019,10,1,46,3,2,2,12,2,10,1
46,3,2,2,2023,12,117000,2,86682,10,1,46,3,2,2,12,2,10,1
46,0,2,0,2023,84,90000,20,90000,10,0,46,0,2,0,84,20,10,0
49,0,2,1,2023,12,115000,20,115000,10,1,49,0,2,1,12,20,10,1
49,0,2,1,2023,12,85000,20,85000,10,1,49,0,2,1,12,20,10,1
46,2,2,2,2023,12,70000,7,86128,10,1,46,2,2,2,12,7,10,1
46,2,2,2,2023,12,50000,7,61520,10,1,46,2,2,2,12,7,10,1
73,3,2,2,2023,12,170500,20,170500,10,1,73,3,2,2,12,20,10,1
73,3,2,2,2023,12,118575,20,118575,10,1,73,3,2,2,12,20,10,1
36,3,2,1,2023,12,192000,20,192000,10,1,36,3,2,1,12,20,10,1
36,3,2,1,2023,12,92000,20,92000,10,1,36,3,2,1,12,20,10,1
73,3,2,1,2023,12,281000,20,281000,10,1,73,3,2,1,12,20,10,1
73,3,2,1,2023,12,181000,20,181000,10,1,73,3,2,1,12,20,10,1
46,3,2,2,2023,12,200000,20,200000,10,1,46,3,2,2,12,20,10,1
46,2,2,2,2023,12,183000,20,183000,10,1,46,2,2,2,12,20,10,1
46,2,2,2,2023,12,122000,20,122000,10,1,46,2,2,2,12,20,10,1
100,3,2,2,2023,12,239000,20,239000,10,1,100,3,2,2,12,20,10,1
100,3,2,2,2023,12,149000,20,149000,10,1,100,3,2,2,12,20,10,1
23,3,2,1,2023,12,140000,20,140000,10,1,23,3,2,1,12,20,10,1
23,3,2,1,2023,12,112000,20,112000,10,1,23,3,2,1,12,20,10,1
73,3,2,1,2023,12,244000,20,244000,10,1,73,3,2,1,12,20,10,1
73,3,2,1,2023,12,157000,20,157000,10,1,73,3,2,1,12,20,10,1
73,2,2,2,2023,12,111024,2,82254,10,0,73,2,2,2,12,2,10,0
73,2,2,2,2023,12,83280,2,61699,10,0,73,2,2,2,12,2,10,0
8,3,2,2,2023,12,146000,20,146000,10,1,8,3,2,2,12,20,10,1
8,3,2,2,2023,12,108000,20,108000,10,1,8,3,2,2,12,20,10,1
73,3,2,2,2023,12,189750,20,189750,10,1,73,3,2,2,12,20,10,1
73,3,2,2,2023,12,119213,20,119213,10,1,73,3,2,2,12,20,10,1
8,3,2,2,2023,12,190000,20,190000,10,1,8,3,2,2,12,20,10,1
8,3,2,2,2023,12,140000,20,140000,10,1,8,3,2,2,12,20,10,1
100,3,2,2,2023,12,193000,20,193000,10,1,100,3,2,2,12,20,10,1
100,3,2,2,2023,12,143000,20,143000,10,1,100,3,2,2,12,20,10,1
46,3,2,1,2023,12,242000,20,242000,10,1,46,3,2,1,12,20,10,1
46,3,2,1,2023,12,134000,20,134000,10,1,46,3,2,1,12,20,10,1
46,3,2,1,2023,12,183000,20,183000,10,1,46,3,2,1,12,20,10,1
46,3,2,1,2023,12,125000,20,125000,10,1,46,3,2,1,12,20,10,1
35,3,0,2,2023,12,160000,2,118539,10,0,35,3,0,2,12,2,10,0
36,0,2,1,2023,12,55000,2,40747,10,0,36,0,2,1,12,2,10,0
24,2,2,0,2023,12,91000,2,67419,10,0,24,2,2,0,12,2,10,0
